,exC14818,exC00014,exC00009,exC00059,exVA,exSA,expHBA,exC00031,C00282,exC00001,exC00007,C00067,C00058,C00033,C00010,C00162,C00132,C00054,C00011,C05198,C04425,C00266,C00153,Time,Biomass
31,45.53999815051558,9.680268988961448,26.040304250249733,7.99334622452651,0.9521362120256077,0.9968814484858024,0.9953900445886572,0.7718670437538043,10.0,100.02235290448564,9.946082698668649,0.0,0.04774469988954848,0.0,1.0000735786556634,1.0,0.0027136334095338153,0.006653775473490449,0.551680311230295,5.548453296744962e-06,1.8494844322563972e-06,0.0015338390891040754,1.8494844322563972e-06,465.0,0.031824740537606616
32,45.53999792502696,9.641287474681171,26.033026161353106,7.992534998105862,0.9470806714719979,0.9968814484858024,0.9953900445886572,0.7410015338863287,10.0,100.02235290448564,9.941843838036403,0.0,0.07273179870625139,0.0,1.0000825493445173,1.0,0.002713858898151825,0.007465001894138272,0.6048189679334164,6.2249191507741234e-06,2.0749730502661177e-06,0.0017208443162919206,2.0749730502661177e-06,480.0,0.035582884171101954
33,45.53999767291069,9.59770268400584,26.024888612390644,7.991627975010793,0.9420656966734203,0.9968814484858024,0.9953900445886572,0.7055063476437942,10.0,100.02235290448564,9.937975398486145,0.0,0.10534819899303927,0.0,1.0000925793703657,1.0,0.00271411101442787,0.008372024989207017,0.6603623987978773,6.98126797890888e-06,2.327089326311121e-06,0.0019299327478703324,2.327089326311121e-06,495.0,0.039784822105185344
34,45.53999739102233,9.548971022419646,26.0157901109181,7.990613842745084,0.940881542740608,0.9968814484858024,0.9901050694840474,0.6644775704931344,10.0,100.02235290448564,9.927094940563206,0.0,0.1422729700710021,0.0,1.0001037938288442,1.0,0.002714392902785132,0.009386157254915848,0.7316707671023249,7.826933050695291e-06,2.608977683573258e-06,0.0021637121588169747,2.608977683573258e-06,510.0,0.044482961392887634
35,45.53999707584615,9.494484703180689,26.00561717940575,7.989479952937614,0.9395575536313593,0.9968814484858024,0.9858383419638159,0.6167463470676459,10.0,100.02235290448564,9.918390275715346,0.0,0.18990351741366346,0.0,1.0001163325879352,1.0,0.0027147080789666845,0.010520047062385848,0.8047025371202806,8.772461595352726e-06,2.924153865125736e-06,0.0024250982720752283,2.924153865125736e-06,525.0,0.0497358977520956
36,45.53999672345123,9.433564167022372,25.994242939950162,7.988212163591866,0.9364006466061908,0.9968814484858024,0.9858383419638159,0.5607576323720801,10.0,100.02235290448564,9.91697353421083,0.0,0.24844638813839862,0.0,1.0001303520323976,1.0,0.0027150604738840935,0.011787836408133762,0.8768151845307106,9.829646347579639e-06,3.276548782534707e-06,0.0027173511235863987,3.276548782534707e-06,540.0,0.05560914637557845
37,45.539996329442474,9.36544960664836,25.981525531846923,7.986794662706542,0.9347454983529295,0.9968814484858024,0.9858383419638159,0.49550837438577844,10.0,100.02507107716306,9.917330993631158,0.0,0.32293578016452684,0.0,1.000146027014213,1.0,0.0027154544826435523,0.013205337293458023,0.9493072831279105,1.1011672626039636e-05,3.670557541993646e-06,0.0030441157214381215,3.670557541993646e-06,555.0,0.06217595903322744
38,45.53999588890576,9.2892914904044,25.967306342303512,7.985209771068082,0.9347178693584043,0.9968814484858024,0.9858383419638159,0.4287488899065002,10.0,100.08338160211264,9.919617731376134,0.0,0.32293578016452684,0.0,1.0001635530333268,1.0,0.0027158950193619624,0.014790228931918274,1.0618920122671507,1.233328278127232e-05,4.111094260403604e-06,0.0034094675065397873,4.111094260403604e-06,570.0,0.06951823767339341
39,45.53999539634666,9.204139966996086,25.95140802823132,7.983437721756662,0.932648731798761,0.9968814484858024,0.9858383419638159,0.3561961619664189,10.0,100.14088281998109,9.920063466443679,0.0,0.32293578016452684,0.0,1.0001831486759238,1.0,0.0027163875784552835,0.016562278243337895,1.1915359311234397,1.381096006133273e-05,4.6036533537248215e-06,0.003817963181288803,4.6036533537248215e-06,585.0,0.0777275558954137
40,45.539994845621955,9.108933018935822,25.93363230442052,7.981456413613198,0.9303352526702395,0.9968814484858024,0.9858383419638159,0.27507578354611006,10.0,100.20517427647168,9.920561837743795,0.0,0.32293578016452684,0.0,1.0002050583406328,1.0,0.002716938303165115,0.018543586386801782,1.3364893195581284,1.5463134190701263e-05,5.154378063556426e-06,0.004274697540656033,5.154378063556426e-06,600.0,0.08690630105927379
41,45.53999422986294,9.002483217145672,25.913757470547385,7.979241135595671,0.9277485780665888,0.9968814484858024,0.9858383419638159,0.18437601445449758,10.0,100.27705782006083,9.921119061005285,0.0,0.32293578016452684,0.0,1.0002295552866325,1.0,0.00271755406217635,0.020758864404328312,1.4985600484566888,1.7310411224406525e-05,5.770137074791514e-06,0.00478536701390939,5.770137074791514e-06,615.0,0.09716895124652525
42,45.53999354138983,8.883462911445433,25.891535646139545,7.976764258584459,0.9248564467804944,0.9968814484858024,0.9858383419638159,0.0829656401453269,10.0,100.35742998788218,9.921742085959972,0.0,0.32293578016452684,0.0,1.0002569450417367,1.0,0.0027182425352831963,0.023235741415539767,1.6797694765516522,1.937583054494469e-05,6.458610181637569e-06,0.005356340710574043,6.458610181637569e-06,630.0,0.10864350302729284
43,45.53999277161594,8.75038767217824,25.866689679038867,7.973994890795284,0.8919494201766537,0.9968814484858024,0.9858383419638159,0.0,10.0,100.33549513089054,9.891557914717428,0.0,0.32293578016452684,0.0,1.000287569212897,1.0,0.002719012309170764,0.026005109204714282,1.937243782455777,2.1685152207960387e-05,7.2283840692053265e-06,0.0059947398546728314,7.2283840692053265e-06,645.0,0.12147306782008879
44,45.53999191094061,8.601597776761134,25.838909688811704,7.970898492502252,0.8221898894030666,0.9968814484858024,0.9103344148723186,0.0,10.0,100.03429875563131,9.661362783058006,0.0,0.32293578016452684,0.0,1.0003218097466675,1.0,0.002719872984506455,0.029101507497746128,2.460805262930371,2.4267178215033202e-05,8.089059404896265e-06,0.006708526599734687,8.089059404896265e-06,660.0,0.1358176567482711
45,45.53999094862944,8.435237509788273,25.807849201959243,7.967436445262857,0.7492544112933183,0.9968814484858024,0.8196401112976437,0.0,10.0,99.70530670243309,9.395961001966096,0.0,0.32293578016452684,0.0,1.0003600936927866,1.0,0.002720835295678286,0.032563554737141454,3.049618157267775,2.715411173037432e-05,9.051370576727304e-06,0.0075066033316699065,9.051370576727304e-06,675.0,0.15185617627878842
46,45.539989872680444,8.249232019015961,25.773120830778936,7.963565570278361,0.614609584681393,0.9968814484858024,0.7840497306927108,0.0,10.0,99.25593823081452,9.183378691604032,0.0,0.32293578016452684,0.0,1.000402898530238,1.0,0.0027219112446717126,0.036434429721636616,3.6720380407865596,3.0381958710491073e-05,1.0127319570153724e-05,0.008398923696850816,1.0127319570153724e-05,690.0,0.16978865950256208
47,45.53998866967436,8.041261438341442,25.734291441980606,7.959237589879227,0.536405202949498,0.9968814484858024,0.6545895533735893,0.0,10.0,98.86457862066804,8.831030042309104,0.0,0.32293578016452684,0.0,1.0004507581222586,1.0,0.0027231142507549363,0.04076241012077104,4.416903899073539,3.3990976960599555e-05,1.1330325653377618e-05,0.00939661674181885,1.1330325653377618e-05,705.0,0.18983876088962698
48,45.539987324607274,7.808731955084801,25.690876754756374,7.9543985254190765,0.3319153209145793,0.9968814484858024,0.6545895533735893,0.0,10.0,98.25226661918421,8.618252507199376,0.0,0.32293578016452684,0.0,1.000504269374487,1.0,0.002724459317840652,0.04560147458092143,5.172898116734752,3.8026178217499275e-05,1.2675392739093325e-05,0.010512125711755738,1.2675392739093325e-05,720.0,0.21225654565155544
49,45.53998582070351,7.54874346106615,25.64233530102378,7.948988024074641,0.10343568064731429,0.9968814484858024,0.6545895533735893,0.0,10.0,97.56499777908408,8.382622036195098,0.0,0.32293578016452684,0.0,1.0005640996793967,1.0,0.002725963221608809,0.051011975925357375,6.016901574465465,4.2537889522200015e-05,1.4179296507250247e-05,0.011759363236915574,1.4179296507250247e-05,735.0,0.2373216084541708
50,45.53998413920639,7.258053383327679,25.588061672448426,7.942938606147986,0.0,0.9968814484858024,0.46593366847175566,0.0,10.0,97.03322900797342,7.87537810160689,0.0,0.32293578016452684,0.0,1.0006309952397185,1.0,0.002727644718726136,0.05706139385201281,7.064965363535481,4.758238087417987e-05,1.5860793624576864e-05,0.0131538848462282,1.5860793624576864e-05,750.0,0.26534656040961446
51,45.539982259144345,6.933036244753375,25.52737897011579,7.936174823498634,0.0,0.9631515901857847,0.15172539398701035,0.0,10.0,96.53576656574838,7.176597506702047,0.0,0.32293578016452684,0.0,1.0007057903746923,1.0,0.03205983634287472,0.06382517650136445,8.308750337395843,5.322256700570364e-05,1.7740855668175068e-05,0.014713082967763375,1.7740855668175068e-05,765.0,0.2966809278029178
52,45.53998069480508,6.66259991867007,25.476886841776928,7.930546897112889,0.0,0.841639452366753,0.0,0.0,10.0,95.91819610051135,6.721470640482105,0.0,0.32293578016452684,0.0,1.0007680250051354,1.0,0.13772412923234903,0.06945310288710865,9.335404851119943,5.791558480291365e-05,1.9305194933587e-05,0.016010441665285268,1.9305194933587e-05,780.0,0.3227532488931167
53,45.53997976556481,6.501956808182088,25.446893783265548,7.927203826995872,0.0,0.6924966143772116,0.0,0.0,10.0,95.38705403936252,6.552130655527797,0.0,0.32293578016452684,0.0,1.000804993280661,1.0,0.26741448280901514,0.07279617300412611,9.940104451374054,6.0703305621807624e-05,2.0234435206479924e-05,0.01678109159844324,2.0234435206479924e-05,795.0,0.3382405867746654
54,45.53997861007052,6.302199864549264,25.409597931114483,7.923046776831694,0.0,0.5070415633791601,0.0,0.0,10.0,94.7266031311079,6.3415610493435945,0.0,0.32293578016452684,0.0,1.000850962695145,1.0,0.428680900040525,0.07695322316830412,10.692025789653899,6.416978849034242e-05,2.1389929495991526e-05,0.017739381529092314,2.1389929495991526e-05,810.0,0.35749882493319207
55,45.539977021301645,6.0275402513839005,25.358317289053595,7.917330961553744,0.0,0.2520491698646399,0.0,0.0,10.0,93.81852933120362,6.052037345326093,0.0,0.32293578016452684,0.0,1.0009141692168904,1.0,0.6504150049082799,0.0826690384462548,11.72587353644504,6.89360951157331e-05,2.297869837103818e-05,0.019057000516118566,2.297869837103818e-05,825.0,0.38397830618396966
56,45.53997545087551,5.756051653334125,25.30762869505932,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.92093214732591,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,840.0,0.41015207508120904
57,45.53997545087551,5.756051653334125,25.30787478630437,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.92068605608087,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,855.0,0.41015207508120904
58,45.53997545087551,5.756051653334125,25.30812087754942,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.92043996483582,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,870.0,0.41015207508120904
59,45.53997545087551,5.756051653334125,25.30836696879447,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.92019387359078,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,885.0,0.41015207508120904
60,45.53997545087551,5.756051653334125,25.30861306003952,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91994778234573,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,900.0,0.41015207508120904
61,45.53997545087551,5.756051653334125,25.30885915128457,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91970169110068,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,915.0,0.41015207508120904
62,45.53997545087551,5.756051653334125,25.30910524252962,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91945559985564,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,930.0,0.41015207508120904
63,45.53997545087551,5.756051653334125,25.309351333774668,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91920950861059,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,945.0,0.41015207508120904
64,45.53997545087551,5.756051653334125,25.309597425019717,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91896341736555,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,960.0,0.41015207508120904
65,45.53997545087551,5.756051653334125,25.309843516264767,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.9187173261205,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,975.0,0.41015207508120904
66,45.53997545087551,5.756051653334125,25.310089607509816,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91847123487545,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,990.0,0.41015207508120904
67,45.53997545087551,5.756051653334125,25.310335698754866,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91822514363041,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,1005.0,0.41015207508120904
68,45.53997545087551,5.756051653334125,25.310581789999915,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91797905238536,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,1020.0,0.41015207508120904
69,45.53997545087551,5.756051653334125,25.310827881244965,7.911681136819682,0.0,0.0,0.0,0.0,10.0,92.91773296114032,5.765855416736076,0.0,0.32293578016452684,0.0,1.000976646003251,1.0,0.8695897665068207,0.08831886318031658,12.747791170281015,7.364737351723618e-05,2.4549124504872542e-05,0.020359407256503224,2.4549124504872542e-05,1035.0,0.41015207508120904
