,exC14818,exC00014,exC00009,exC00059,exVA,exSA,expHBA,C00282,exC00001,exC00007,C00067,C00058,C00033,C00010,C00162,C00132,C00054,C00011,C05198,C04425,C00266,C00153,Time,Biomass
10,45.53999987680478,9.978702533365288,26.096023631757305,7.999556788186803,0.9880957489013065,0.9996469487627624,0.9894546849115342,10.0,99.96690994316057,9.95128324239222,0.0030076222475844336,0.0,0.0,1.0000049011165943,1.0,0.00030712427113555415,0.0004432118131966786,0.08832139091074895,3.695856669497557e-07,1.2319522231591348e-07,0.000102169904376754,1.2319522231591348e-07,150.0,0.003053253705265225
11,45.53999985517148,9.974962660374263,26.095325374427123,7.999478959404729,0.9861071298146931,0.9996469487627624,0.9875631451236258,10.0,99.96177297847177,9.942903706437336,0.0030076222475844336,0.0,0.0,1.0000057617613787,1.0,0.00030714590443553546,0.0005210405952708948,0.10331890756177385,4.3448556689335287e-07,1.4482852229721565e-07,0.00012011112116154407,1.4482852229721565e-07,165.0,0.003413808704953594
12,45.53999983098353,9.970781150366443,26.094544660744763,7.999391939917194,0.9836714428238235,0.9993619758141848,0.9854445752970961,10.0,99.95474590358491,9.932477586005009,0.005728282187078351,0.0,0.0,1.0000067240386503,1.0,0.0005549726563404522,0.000608060082805858,0.12140725408531863,5.070494164711139e-07,1.6901647215338494e-07,0.00014017099424356233,1.6901647215338494e-07,180.0,0.0038169412025564156
13,45.53999980393926,9.966105850971802,26.093671753541358,7.99929464440512,0.9811936757551141,0.9993619758141848,0.9830712254559045,10.0,99.94833049155139,9.922000616792918,0.005728282187078351,0.0,0.0,1.0000077999500647,1.0,0.0005549997006156349,0.0007053555948794606,0.14015083760151123,5.881822420191871e-07,1.96060747336076e-07,0.00016259971312816373,1.96060747336076e-07,195.0,0.004267679122267933
14,45.53999977370136,9.960878451211258,26.09269576579809,7.999185859385486,0.9782878357222021,0.9993619758141848,0.980411823318782,10.0,99.93877994335868,9.910630525404901,0.005728282187078351,0.0,0.0,1.000009002914537,1.0,0.0005550299385160692,0.0008141406145134132,0.16223214411759782,6.788959433222744e-07,2.2629864777043845e-07,0.0001876770118888935,2.2629864777043845e-07,210.0,0.004771644129507307
15,45.53999973989271,9.955033754237189,26.091604524861598,7.999064228076566,0.9750276659431606,0.9993619758141848,0.977431092754886,10.0,99.93159369026526,9.89606454816048,0.005728282187078351,0.0,0.0,1.0000103479356055,1.0,0.0005550637471730096,0.0009357719234335513,0.18706144660600038,7.803219141436688e-07,2.6010730471090324e-07,0.000215715658045639,2.6010730471090324e-07,225.0,0.00533512174518172
16,45.53999970209163,9.948498864187682,26.090384420625245,7.998928233476003,0.9711859476421439,0.9993619758141848,0.9743060827567847,10.0,99.92340268934734,9.879819616644944,0.005728282187078351,0.0,0.0,1.0000118517885577,1.0,0.0005551015482526531,0.0010717665239963039,0.21494130394330055,8.937251530818658e-07,2.9790838435441284e-07,0.0002470653534283734,2.9790838435441284e-07,240.0,0.005965139739240214
17,45.53999965982666,9.94119227702047,26.089020235782353,7.998776179440547,0.9668767461289615,0.9993619758141848,0.9708266476873266,10.0,99.91423344608349,9.86165923247359,0.005728282187078351,0.0,0.0,1.0000135332296525,1.0,0.0005551438132152406,0.0012238205594524987,0.24612179015687097,1.020520040844326e-06,3.4017334694189955e-07,0.0002821170957282709,3.4017334694189955e-07,255.0,0.006669555782364992
18,45.53999961257068,9.93302286398669,26.087494956033837,7.9986061695315795,0.9626006633009178,0.9993619758141848,0.9666232314070551,10.0,99.90306505537448,9.843342369622466,0.005728282187078351,0.0,0.0,1.0000154132300523,1.0,0.0005551910691951318,0.0013938304684205643,0.2788401388178327,1.1622879804968364e-06,3.874293268331178e-07,0.0003213080550493145,3.874293268331178e-07,270.0,0.007457155447218629
19,45.539999559734305,9.92388873505543,26.085789557883448,7.998416083362405,0.9578371114164879,0.9993619758141848,0.9619050116354715,10.0,99.89059141824139,9.82285926335265,0.005728282187078351,0.0,0.0,1.000017515237378,1.0,0.0005552439055753306,0.0015839166375952417,0.315411241360086,1.3207971210743764e-06,4.402657070319204e-07,0.0003651270263609585,4.402657070319204e-07,285.0,0.008337761783865338
20,45.53999950065854,9.913675968136891,26.08388277137487,7.9982035501526365,0.9517458523609448,0.9989723072837247,0.9566063037524872,10.0,99.87376030690349,9.79750641652937,0.012209209773068542,0.0,0.0,1.0000198654681487,1.0,0.0008941451817239441,0.001796449847363586,0.35927294455302383,1.498024410025924e-06,4.993414700104705e-07,0.0004141205257875839,4.993414700104705e-07,300.0,0.009322357833507839
21,45.53999943460659,9.902257188230065,26.0817508148107,7.9979659191595225,0.9448999819910376,0.9986109757125144,0.9506523217590034,10.0,99.85502133141694,9.769186597679726,0.019416411714470522,0.0,0.0,1.0000224932347583,1.0,0.0012084126000033377,0.002034080840477291,0.408238065157993,1.6961802498847958e-06,5.653934166249381e-07,0.00046889960684753923,5.653934166249381e-07,315.0,0.010423223610415634
22,45.539999360754656,9.889489978783788,26.07936709814338,7.997700226617521,0.9372008462325047,0.998301403926826,0.9439577137265214,10.0,99.83417070393173,9.737556705894551,0.027425119258449662,0.0,0.0,1.000025431311064,1.0,0.0014776793091003135,0.002299773382478263,0.4628887056517286,1.9177360668056677e-06,6.392453556024004e-07,0.0005301474815652834,6.392453556024004e-07,330.0,0.011654089260040005
23,45.53999927818163,9.875215105460931,26.076701891340964,7.997403158773863,0.9299069277207145,0.998301403926826,0.9364248022496183,10.0,99.81479703720541,9.705513148479268,0.027425119258449662,0.0,0.0,1.0000287163411439,1.0,0.001477761882122854,0.002596841226136566,0.5199522707607463,2.165455134434458e-06,7.218183781430689e-07,0.0005986280415862964,7.218183781430689e-07,345.0,0.01303030630238448
24,45.53999918585767,9.859254530154566,26.073721953592287,7.997071010559145,0.9218100711662187,0.998301403926826,0.927941452608427,10.0,99.7931776936363,9.669680016614365,0.027425119258449662,0.0,0.0,1.0000323892963283,1.0,0.0014778542060906177,0.002928989440855015,0.5837134698577439,2.4424270377324034e-06,8.141423459065828e-07,0.0006751953855115995,8.141423459065828e-07,360.0,0.014569039098443044
25,45.539999082631276,9.841409190480984,26.070390118723616,7.996699639377345,0.9128309495316947,0.998301403926826,0.9183784653946304,10.0,99.76906286816148,9.629601758995571,0.027425119258449662,0.0,0.0,1.0000364959861947,1.0,0.0014779574324802172,0.0033003606226542337,0.6549580345361993,2.7521062065381253e-06,9.173687355061666e-07,0.0007608044712776928,9.173687355061666e-07,375.0,0.016289478925102775
26,45.53999896721501,9.821456517042758,26.0666648316558,7.99628441343873,0.9028862506177446,0.998301403926826,0.9075863535278864,10.0,99.74217412292127,9.584773221720626,0.027425119258449662,0.0,0.0,1.0000410876299133,1.0,0.0014780728487446217,0.0037155865612702333,0.7345566374905692,3.0983549997513553e-06,1.0327849999105767e-06,0.0008565230265590135,1.0327849999105767e-06,390.0,0.018213083331842943
27,45.53999883816939,9.79914765752519,26.062499630130013,7.995820153991964,0.8918891509838647,0.998301403926826,0.895391310524554,10.0,99.71220506542689,9.534628430235474,0.027425119258449662,0.0,0.0,1.0000462214950563,1.0,0.0014782018943703382,0.004179846008035974,0.8234788188685931,3.4854918769011203e-06,1.161830625627165e-06,0.000963544865470546,1.161830625627165e-06,405.0,0.02036384376045275
28,45.539998693884925,9.774204372990102,26.057842565221435,7.995301070733998,0.8797510270752138,0.998301403926826,0.8815900987443885,10.0,99.67881970237497,9.478533014734603,0.027425119258449662,0.0,0.0,1.0000519616118444,1.0,0.001478346178830853,0.004698929266002725,0.9228033346545458,3.918345258466979e-06,1.3061150861420889e-06,0.0010832047780788023,1.3061150861420889e-06,420.0,0.022768584769034813
29,45.539998532562095,9.746315567655612,26.052635553431173,7.994720689593244,0.8663841896334775,0.998301403926826,0.8659434687158521,10.0,99.6416512384501,9.415775589650035,0.027425119258449662,0.0,0.0,1.0000583795717353,1.0,0.0014785075016601162,0.005279310406757018,1.033729214262315,4.402313746235072e-06,1.4674379154052148e-06,0.0012169951778035783,1.4674379154052148e-06,435.0,0.02545729859008691
30,45.53999835218886,9.715133408876317,26.046813652261307,7.994071771983947,0.8517061387574365,0.998301403926826,0.8481675392651907,10.0,99.60030166571252,9.34555789389941,0.027425119258449662,0.0,0.0,1.000065555420322,1.0,0.0014786878748964797,0.005928228016053926,1.1575873766145954,4.943433455340343e-06,1.6478111517687421e-06,0.0013665847151631478,1.6478111517687421e-06,450.0,0.028463519196145697
31,45.53999815051558,9.680268988961448,26.040304250249733,7.99334622452651,0.8356461049910304,0.998301403926826,0.8279222804735464,10.0,99.55434269308829,9.26698343786018,0.027425119258449662,0.0,0.0,1.0000735786556634,1.0,0.0014788895481769673,0.006653775473490449,1.2958525043991815,5.548453296744962e-06,1.8494844322563972e-06,0.0015338390891040754,1.8494844322563972e-06,465.0,0.031824740537606616
32,45.53999792502696,9.641287474681171,26.033026161353106,7.992534998105862,0.8171038633803921,0.998301403926826,0.8047957703672989,10.0,99.48555728520645,9.181617798830155,0.027425119258449662,0.0,0.0,1.0000825493445173,1.0,0.001479115036794977,0.007465001894138272,1.4585643799147832,6.2249191507741234e-06,2.0749730502661177e-06,0.0017208443162919206,2.0749730502661177e-06,480.0,0.035582884171101954
33,45.53999767291069,9.59770268400584,26.024888612390644,7.991627975010793,0.798168436403548,0.998301403926826,0.7782820968599868,10.0,99.42900077035425,9.083165258074015,0.027425119258449662,0.0,0.0,1.0000925793703657,1.0,0.001479367153071022,0.008372024989207017,1.6307124255984937,6.98126797890888e-06,2.327089326311121e-06,0.0019299327478703324,2.327089326311121e-06,495.0,0.039784822105185344
34,45.53999739102233,9.548971022419646,26.0157901109181,7.990613842745084,0.777841649846507,0.998301403926826,0.7477493615268442,10.0,99.36641304056968,8.972946519502779,0.027425119258449662,0.0,0.0,1.0001037938288442,1.0,0.0014796490414282842,0.009386157254915848,1.8226482846691885,7.826933050695291e-06,2.608977683573258e-06,0.0021637121588169747,2.608977683573258e-06,510.0,0.044482961392887634
35,45.53999707584615,9.494484703180689,26.00561717940575,7.989479952937614,0.7515899797187777,0.998301403926826,0.7123916121291327,10.0,99.28646687265778,8.8399677375081,0.05367678938617898,0.0,0.0,1.0001163325879352,1.0,0.0014799642176098367,0.010520047062385848,2.0477301926572062,8.772461595352726e-06,2.924153865125736e-06,0.0024250982720752283,2.924153865125736e-06,525.0,0.0497358977520956
36,45.53999672345123,9.433564167022372,25.994242939950162,7.988212163591866,0.7290889354114719,0.998301403926826,0.6711533513406077,10.0,99.21050268903909,8.701623973892458,0.05367678938617898,0.0,0.0,1.0001303520323976,1.0,0.0014803166125272457,0.011787836408133762,2.2858743463483924,9.829646347579639e-06,3.276548782534707e-06,0.0027173511235863987,3.276548782534707e-06,540.0,0.05560914637557845
37,45.539996329442474,9.36544960664836,25.981525531846923,7.986794662706542,0.70624998286237,0.998301403926826,0.6226043232208464,10.0,99.12735937061622,8.54653747239412,0.05367678938617898,0.0,0.0,1.000146027014213,1.0,0.0014807106212867047,0.013205337293458023,2.5506739202384052,1.1011672626039636e-05,3.670557541993646e-06,0.0030441157214381215,3.670557541993646e-06,555.0,0.06217595903322744
38,45.53999588890576,9.2892914904044,25.967306342303512,7.985209771068082,0.6841354666184197,0.998301403926826,0.5647170467759067,10.0,99.03706145549282,8.37250553967568,0.05367678938617898,0.0,0.0,1.0001635530333268,1.0,0.0014811511580051146,0.014790228931918274,2.84460777553228,1.233328278127232e-05,4.111094260403604e-06,0.0034094675065397873,4.111094260403604e-06,570.0,0.06951823767339341
39,45.53999539634666,9.204139966996086,25.95140802823132,7.983437721756662,0.6646855507874156,0.998301403926826,0.4944345891984374,10.0,98.94020793073817,8.176948643590318,0.05367678938617898,0.0,0.0,1.0001831486759238,1.0,0.001481643717098436,0.016562278243337895,3.1699587559014577,1.381096006133273e-05,4.6036533537248215e-06,0.003817963181288803,4.6036533537248215e-06,585.0,0.0777275558954137
40,45.539994845621955,9.108933018935822,25.93363230442052,7.981456413613198,0.6516038192981969,0.998301403926826,0.4067223416523638,10.0,98.83866301261422,7.95669946177978,0.05367678938617898,0.0,0.0,1.0002050583406328,1.0,0.0014821944418082675,0.018543586386801782,3.5283216255335152,1.5463134190701263e-05,5.154378063556426e-06,0.004274697540656033,5.154378063556426e-06,600.0,0.08690630105927379
41,45.53999422986294,9.002483217145672,25.913757470547385,7.979241135595671,0.6516038192981969,0.998301403926826,0.2932404270151777,10.0,98.73651389963837,7.707741837702351,0.05367678938617898,0.0,0.0,1.0002295552866325,1.0,0.0014828102008195027,0.020758864404328312,3.91987374561032,1.7310411224406525e-05,5.770137074791514e-06,0.00478536701390939,5.770137074791514e-06,615.0,0.09716895124652525
42,45.53999354138983,8.883462911445433,25.891535646139545,7.976764258584459,0.6516038192981969,0.998301403926826,0.1663575963638804,10.0,98.62230214489642,7.429385165981568,0.05367678938617898,0.0,0.0,1.0002569450417367,1.0,0.0014834986739263487,0.023235741415539767,4.35766369212391,1.937583054494469e-05,6.458610181637569e-06,0.005356340710574043,6.458610181637569e-06,630.0,0.10864350302729284
43,45.53999277161594,8.75038767217824,25.866689679038867,7.973994890795284,0.6516038192981969,0.998301403926826,0.02449135809041264,10.0,98.49460329133939,7.118157762654119,0.05367678938617898,0.0,0.0,1.000287569212897,1.0,0.0014842684478139165,0.026005109204714282,4.847151612219721,2.1685152207960387e-05,7.2283840692053265e-06,0.0059947398546728314,7.2283840692053265e-06,645.0,0.12147306782008879
44,45.53999191094061,8.601597776761134,25.838909688811704,7.970898492502252,0.5320153822661076,0.9901545172065584,0.0,10.0,98.24815532128942,6.791708843986821,0.05367678938617898,0.0,0.0,1.0003218097466675,1.0,0.008569378444680396,0.029101507497746128,5.478494090897129,2.4267178215033202e-05,8.089059404896265e-06,0.006708526599734687,8.089059404896265e-06,660.0,0.1358176567482711
45,45.53999094862944,8.435237509788273,25.807849201959243,7.967436445262857,0.3776220107098295,0.9754358396906142,0.0,10.0,97.94922642312167,6.430154988019715,0.05367678938617898,0.0,0.0,1.0003600936927866,1.0,0.021369190770151904,0.032563554737141454,6.203779255338462,2.715411173037432e-05,9.051370576727304e-06,0.0075066033316699065,9.051370576727304e-06,675.0,0.15185617627878842
46,45.539989872680444,8.249232019015961,25.773120830778936,7.963565570278361,0.18942594812991184,0.9754358396906142,0.0,10.0,97.62425944110515,6.029811610367929,0.05367678938617898,0.0,0.0,1.000402898530238,1.0,0.02137026671914533,0.036434429721636616,7.005476362381942,3.0381958710491073e-05,1.0127319570153724e-05,0.008398923696850816,1.0127319570153724e-05,690.0,0.16978865950256208
47,45.53998866967436,8.041261438341442,25.734291441980606,7.959237589879227,0.0,0.9532454130871431,0.0,10.0,97.24843639463026,5.576912091288556,0.05367678938617898,0.0,0.0,1.0004507581222586,1.0,0.04066749285918901,0.04076241012077104,7.914311326751199,3.3990976960599555e-05,1.1330325653377618e-05,0.00939661674181885,1.1330325653377618e-05,705.0,0.18983876088962698
48,45.53998825828844,7.970142788033858,25.72101315177751,7.957757572255909,0.0,0.8747653222304629,0.0,10.0,97.04499125994899,5.408941375160817,0.05367678938617898,0.0,0.0,1.0004671244254992,1.0,0.10891146151588538,0.04224242774408922,8.283265437742742,3.5225134724718105e-05,1.1741711574741096e-05,0.009737792799312433,1.1741711574741096e-05,720.0,0.1966951929123516
49,45.539987797927346,7.8905575184032495,25.70615409158106,7.956101359699599,0.0,0.7869426836838543,0.0,10.0,96.81732973112841,5.220974842196663,0.05367678938617898,0.0,0.0,1.0004854391242555,1.0,0.1852794336585628,0.04389864030039939,8.696139624361193,3.660621799916283e-05,1.2202072666145988e-05,0.010119585597806405,1.2202072666145988e-05,735.0,0.20436787776909981
50,45.53998727258411,7.799738411971428,25.689197604837737,7.9542113649163335,0.0,0.6867240331353509,0.0,10.0,96.557537282152,5.0064771761672855,0.05367678938617898,0.0,0.0,1.0005063390292641,1.0,0.272426611659083,0.04578863508366539,9.167288332186832,3.818224770247283e-05,1.2727415900629056e-05,0.01055527025353895,1.2727415900629056e-05,750.0,0.2131235983438176
51,45.53998665558326,7.693073926830237,25.669282688262882,7.951991619222375,0.0,0.5690208088589499,0.0,10.0,96.25242449310778,4.754557351041226,0.05367678938617898,0.0,0.0,1.0005308853796344,1.0,0.37477785845729483,0.04800838077762346,9.720633045997701,4.003325024418838e-05,1.334441674792497e-05,0.011066969622855577,1.334441674792497e-05,765.0,0.22340694579874953
52,45.53998589648279,7.561843861690918,25.64478122654122,7.949260650506035,0.0,0.424210802961528,0.0,10.0,95.87705093110365,4.444620998443419,0.05367678938617898,0.0,0.0,1.0005610849268873,1.0,0.5007003618203454,0.050739349493963755,10.401408009952863,4.231055167075865e-05,1.4103517223448394e-05,0.011696516950535536,1.4103517223448394e-05,780.0,0.23605862039080658
53,45.53998487754499,7.385694223034497,25.611893003681406,7.94559488114041,0.0,0.2298346645494318,0.0,10.0,95.37320291410778,4.028598471221431,0.05367678938617898,0.0,0.0,1.0006016216692086,1.0,0.6697241098268434,0.05440511885958838,11.315195087939633,4.536736508447614e-05,1.5122455027924952e-05,0.012541556036375068,1.5122455027924952e-05,795.0,0.25304091713208254
54,45.53998367272642,7.177410308181049,25.57300511346288,7.941260380087677,0.0,0.0,0.0,10.0,94.777445858057,3.53668421135168,0.05367678938617898,0.0,0.0,1.0006495533677953,1.0,0.8695815446775439,0.05873961991232228,12.395674700532963,4.898182077999158e-05,1.6327273593141193e-05,0.01354075223301542,1.6327273593141193e-05,810.0,0.2731212265523532
55,45.53998367272642,7.177410308181049,25.573168986198812,7.941260380087677,0.0,0.0,0.0,10.0,94.77728198532108,3.53668421135168,0.05367678938617898,0.0,0.0,1.0006495533677953,1.0,0.8695815446775439,0.05873961991232228,12.395674700532963,4.898182077999158e-05,1.6327273593141193e-05,0.01354075223301542,1.6327273593141193e-05,825.0,0.2731212265523532
56,45.53998367272642,7.177410308181049,25.573332858934744,7.941260380087677,0.0,0.0,0.0,10.0,94.77711811258516,3.53668421135168,0.05367678938617898,0.0,0.0,1.0006495533677953,1.0,0.8695815446775439,0.05873961991232228,12.395674700532963,4.898182077999158e-05,1.6327273593141193e-05,0.01354075223301542,1.6327273593141193e-05,840.0,0.2731212265523532
57,45.53998367272642,7.177410308181049,25.573496731670676,7.941260380087677,0.0,0.0,0.0,10.0,94.77695423984923,3.53668421135168,0.05367678938617898,0.0,0.0,1.0006495533677953,1.0,0.8695815446775439,0.05873961991232228,12.395674700532963,4.898182077999158e-05,1.6327273593141193e-05,0.01354075223301542,1.6327273593141193e-05,855.0,0.2731212265523532
58,45.53998367272642,7.177410308181049,25.57366060440661,7.941260380087677,0.0,0.0,0.0,10.0,94.7767903671133,3.53668421135168,0.05367678938617898,0.0,0.0,1.0006495533677953,1.0,0.8695815446775439,0.05873961991232228,12.395674700532963,4.898182077999158e-05,1.6327273593141193e-05,0.01354075223301542,1.6327273593141193e-05,870.0,0.2731212265523532
59,45.53998367272642,7.177410308181049,25.57382447714254,7.941260380087677,0.0,0.0,0.0,10.0,94.77662649437738,3.53668421135168,0.05367678938617898,0.0,0.0,1.0006495533677953,1.0,0.8695815446775439,0.05873961991232228,12.395674700532963,4.898182077999158e-05,1.6327273593141193e-05,0.01354075223301542,1.6327273593141193e-05,885.0,0.2731212265523532
