,exC14818,exC00014,exC00009,exC00059,exC00031,expHBA,exSA,exS,exVA,exPCA,exV,exFA,exGDK,exSDK,exSSGGE,exSRGGE,exRSGGE,exRRGGE,C00282,exC00001,exC00007,C00067,C00058,C00033,C00010,C00162,C00132,C00054,C00011,C05198,C04425,C00266,C00153,Time,Biomass
19,45.53999945281381,9.89248486948071,26.07678846416977,7.9962417314315495,0.9471909404892481,1.0,0.9953595345758942,0.0,0.969567397017057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.18503079761253,9.851468131629852,0.0,0.09623710141955108,0.0001944096852624188,1.0,1.0,0.0046247855501564605,0.0038343274497881345,0.11861062387582777,1.641558590195228e-06,5.471861967187161e-07,0.0004537997524638926,5.471861967187161e-07,570.0,0.010859918534335135
20,45.53999937220525,9.876646312484912,26.073369064208357,7.995688083301897,0.9350477088176025,1.0,0.9953595345758942,0.0,0.9692287773474916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.22563609896942,9.83876389151818,0.0,0.10467225629860123,0.0001944096852624188,1.0,1.0,0.004624866158715665,0.00439918016917707,0.12943740778443874,1.883384267776986e-06,6.277947559228192e-07,0.000520651117563306,6.277947559228192e-07,600.0,0.01231242927325488
21,45.53999928081532,9.858689353869057,26.06949232066252,7.99506038492285,0.9219153004479241,1.0,0.9953595345758942,0.0,0.968844867411991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.27655960254995,9.823821764378073,0.0,0.10553849483180298,0.0001944096852624188,1.0,1.0,0.004624957548642288,0.005039581748004144,0.14659952731703385,2.1575540476460767e-06,7.191846825458494e-07,0.0005964438300425744,7.191846825458494e-07,630.0,0.013959212830233304
22,45.53999917720203,9.838330658263201,26.065097064011653,7.994348732103193,0.9103380973952472,1.0,0.9953595345758942,0.0,0.9643685572652588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.3177046425486,9.800864531986598,0.0,0.11940430425580788,0.0001944096852624188,1.0,1.0,0.0046250611619399265,0.00576563681598439,0.16563181941898172,2.4683939405351075e-06,8.227979801847365e-07,0.0006823737915414796,8.227979801847365e-07,660.0,0.015826253117286478
23,45.53999905973049,9.815248994353011,26.060113943345215,7.99354189597172,0.8926418438841401,1.0,0.9953595345758942,0.0,0.963875083938716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.37688062238661,9.782350314527731,0.0,0.13169431053489808,0.0001944096852624188,1.0,1.0,0.004625178633479313,0.006588801491432393,0.181411312334572,2.820808558695003e-06,9.402695195713683e-07,0.0007797968548659792,9.402695195713683e-07,690.0,0.01794300937941591
24,45.53999892654718,9.78908016630922,26.054464332106463,7.992627145801828,0.8725173958797874,1.0,0.9948000593718895,0.0,0.963875083938716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.44353454683045,9.761394256684293,0.0,0.14587340882454283,0.0001944096852624188,1.0,1.0,0.0051847870207536425,0.007522064142090557,0.1994239607440818,3.220358503525956e-06,1.0734528345419818e-06,0.0008902502173884234,1.0734528345419818e-06,720.0,0.020342881020216804
25,45.53999877555064,9.759411267340624,26.048059087486017,7.991590048140235,0.8497010940485432,1.0,0.9941657545694139,0.0,0.963875083938716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.51910141051162,9.737635683646207,0.0,0.16195225308068892,0.0001944096852624188,1.0,1.0,0.005819242819768615,0.008580150321809735,0.2198437960027504,3.6733481034592864e-06,1.224449367858869e-06,0.001015476675673219,1.224449367858869e-06,750.0,0.02306373459144982
26,45.53999860435838,9.725774164641157,26.040797143880628,7.990414239068497,0.8302204601393629,1.0,0.9941657545694139,0.0,0.9564792218922058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.58604305762248,9.69991859842368,0.0,0.18651316063896142,0.0009457667960416352,1.0,1.0,0.005819414012029708,0.009779755117831714,0.25025025508852633,4.186924886692877e-06,1.3956416289522648e-06,0.0011574521241916541,1.3956416289522648e-06,780.0,0.026148501272721215
27,45.53999841026922,9.687638112968164,26.032563918236164,7.989081166005796,0.8009820067444228,1.0,0.9941657545694139,0.0,0.9556638940045038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.6838124359316,9.66932934982135,0.0,0.2068233127896058,0.0009457667960416352,1.0,1.0,0.005819608101186913,0.01113980657344415,0.2763189677082619,4.769192358372504e-06,1.589730786156717e-06,0.0013184167319173377,1.589730786156717e-06,810.0,0.029645854257700503
28,45.53999819022072,9.644401380301659,26.023229502097077,7.987569794977406,0.7669338701727254,1.0,0.9941657545694139,0.0,0.9556638940045038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.79738090990573,9.636136670131048,0.0,0.22882425999897793,0.0009457667960416352,1.0,1.0,0.0058198281496879166,0.012681764343378673,0.30489933127082447,5.4293378613845986e-06,1.8097792871607484e-06,0.0015009102887432349,1.8097792871607484e-06,840.0,0.03361097674527969
29,45.53999794074083,9.59538175346794,26.012646611862042,7.985856278731821,0.7288015417760106,1.0,0.9932386663577472,0.0,0.9556638940045038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.92120110344527,9.596759694497358,0.0,0.258910562746994,0.0009457667960416352,1.0,1.0,0.006626241291921517,0.014429958294136116,0.33687880812195764,6.177777538099836e-06,2.059259179399161e-06,0.0017078122793584476,2.059259179399161e-06,870.0,0.0381064326397747
30,45.53999765789312,9.539805773876314,26.000648264883523,7.983913580469235,0.6969213000329324,1.0,0.9932386663577472,0.0,0.9434442839576496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.03119140055301,9.534425670178445,0.0,0.3007490628269195,0.0009457667960416352,1.0,1.0,0.0066265241396356415,0.01641197238895211,0.38650484370274657,7.026320680474401e-06,2.342106893524016e-06,0.001942387316955915,2.342106893524016e-06,900.0,0.04320315371135467
31,45.53999733721466,9.476796533624565,25.987045144738346,7.981711047243926,0.6484652435561642,1.0,0.9918915633277586,0.0,0.9434442839576496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.19167631355879,9.48396846788787,0.0,0.33489646283808544,0.0009457667960416352,1.0,1.0,0.00797394784841386,0.01865907992029742,0.4298714110687394,7.988356062042747e-06,2.6627853540467983e-06,0.002208336653552523,2.6627853540467983e-06,930.0,0.04898155878705144
32,45.539996973645614,9.405359839292611,25.9716226141418,7.97921392631176,0.5935282139921598,1.0,0.9903642859474683,0.0,0.9434442839576496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.37362600264224,9.426762640263634,0.0,0.373611060364437,0.0009457667960416352,1.0,1.0,0.009501588797661277,0.021206736949417368,0.4790382349200428,9.079063190132188e-06,3.0263543967432787e-06,0.0025098565796163623,3.0263543967432787e-06,960.0,0.05553282262391367
33,45.539996561449406,9.324368525276277,25.954137328319558,7.976382816789446,0.5312433860782223,1.0,0.9886327360338261,0.0,0.9434442839576496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.57991136539297,9.361905563757066,0.0,0.41750371462138836,0.0009457667960416352,1.0,1.0,0.011233550907398516,0.024095141744755872,0.5347810951871914,1.0315651813576131e-05,3.438550604654052e-06,0.002851704634622325,3.438550604654052e-06,990.0,0.06296031449877053
34,45.53999609412219,9.232544669013663,25.9343133954551,7.973173047977139,0.460627997831185,1.0,0.986669592303122,0.0,0.9434442839576496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.8137872782102,9.288373890133563,0.0,0.4672669864422996,0.0009457667960416352,1.0,1.0,0.013197161965407303,0.027369869040341267,0.5979795313503458,1.1717633463054909e-05,3.905877821146978e-06,0.0032392746727801887,3.905877821146978e-06,1020.0,0.0713812291912998
35,45.53999556429024,9.128439427649736,25.911838023588473,7.969533974532344,0.40033635758248626,1.0,0.986669592303122,0.0,0.9205544408523366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.02096850878132,9.171641295908042,0.0,0.5432818332707586,0.00327118150424907,1.0,1.0,0.013197691797355545,0.031082589126095204,0.6920860835688813,1.3307129307960293e-05,4.435709769389384e-06,0.0036786819685689577,4.435709769389384e-06,1050.0,0.08092843611626481
36,45.53999496359361,9.010410177910908,25.88635658533885,7.965408177379122,0.30674132800679,1.0,0.986669592303122,0.0,0.9205544408523366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.33229995350258,9.081065667062672,0.0,0.6006549080115142,0.005907618918534356,1.0,1.0,0.013198292493982649,0.03529188311061563,0.7714138062080931,1.5109219189258456e-05,5.03640639649206e-06,0.004176859704607374,5.03640639649206e-06,1080.0,0.0917525757648878
37,45.539994282554225,8.876594598540441,25.857467022538223,7.960730557740566,0.22675586981452114,1.0,0.9572472733373164,0.0,0.9205544408523366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.57416047633129,8.932791804295077,0.0,0.7142909044612189,0.005907618918534356,1.0,1.0,0.04262129249957933,0.040064167223443976,0.8973518661443001,1.7152337332426188e-05,5.71744577749393e-06,0.004741668364622554,5.71744577749393e-06,1110.0,0.10402443652383955
38,45.53999351042634,8.724881286421063,25.824713502515625,7.955427310005511,0.10960348787476334,1.0,0.9572472733373164,0.0,0.917310893371904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.96477903602144,8.811147699921074,0.0,0.7916537368295553,0.009296462389984389,1.0,1.0,0.042622064627463596,0.04547474073440801,1.002729951377002,1.946872098530958e-05,6.489573661766099e-06,0.005382019756616146,6.489573661766099e-06,1140.0,0.11793764939847955
39,45.539992635026984,8.552876442969213,25.787579225993415,7.949414757226273,0.0,1.0,0.9301740824309517,0.0,0.917310893371904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.34049149456175,8.632246062742917,0.0,0.881401515531649,0.009296462389984389,1.0,1.0,0.06969613093474657,0.051608974024045656,1.1757077327150183,2.209491905608108e-05,7.364973018610999e-06,0.006108017623240641,7.364973018610999e-06,1170.0,0.13371174310782266
40,45.53999164254374,8.357866104869169,25.745478273053173,7.942598030866887,0.0,1.0,0.9301740824309517,0.0,0.7553846794780186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.39376994990795,8.201155619370534,0.0,1.1658832862980781,0.009296462389984389,1.0,1.0,0.06969712341798799,0.05856365555414328,1.4933697534406802,2.5072368780366673e-05,8.35745626003953e-06,0.006931117058035176,8.35745626003953e-06,1200.0,0.15159560780664041
41,45.53999051731683,8.136773323650422,25.69774635859925,7.934869573984946,0.0,1.0,0.9301740824309517,0.0,0.5706208592122073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.44153006777998,7.711648591599136,0.0,1.505779027227021,0.009296462389984389,1.0,1.0,0.0696982486448979,0.06644851897640978,1.84559501234566,2.8448049509598877e-05,9.482683169956327e-06,0.007864305241979805,9.482683169956327e-06,1230.0,0.17187142201933797
42,45.53998924159202,7.88610961854436,25.643630351455784,7.9261074442312305,0.0,1.0,0.8817258873535839,0.0,0.40389348230878364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.44153006777998,7.149545785931812,0.0,1.9196343995812934,0.009296462389984389,1.0,1.0,0.11814771944824815,0.07538797447878542,2.262029387289549,3.227522393955751e-05,1.0758407979689043e-05,0.008922306350842268,1.0758407979689043e-05,1260.0,0.19485910477088375
43,45.539987795240506,7.601919936528924,25.582276391747005,7.916173389887939,0.0,1.0,0.8817258873535839,0.0,0.16791748394886352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.51917306572304,6.521315215104921,0.0,2.3342113125896375,0.009296462389984389,1.0,1.0,0.1181491657997569,0.08552307168094075,2.724960068497505,3.661427846581656e-05,1.220475948844206e-05,0.010121813868768103,1.220475948844206e-05,1290.0,0.22092136316452585
44,45.539986155441355,7.279720251737836,25.512716419193882,7.904910668610849,0.0,1.0,0.7743145746039003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.51917306572304,5.799320475354314,0.0,2.8440392840532085,0.009296462389984389,1.0,1.0,0.21155194712288314,0.09701372504048106,3.286345876792758,4.153367592861479e-05,1.3844558642617442e-05,0.011481753967247621,1.3844558642617442e-05,1320.0,0.2504694149425065
45,45.53998429632141,6.914426819628106,25.43385289972831,7.892141574460517,0.0,0.9141726517568094,0.5251418955468415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.51917306572304,4.878286873518437,0.0,3.3334525484349546,0.009296462389984389,1.0,1.0,0.42822570108736435,0.1100412368628475,4.124980308898887,4.711103577128255e-05,1.5703678590148786e-05,0.013023584110265492,1.5703678590148786e-05,1350.0,0.28396947641726533
46,45.539982188547114,6.500275970098444,25.34444150955994,7.877664634209576,0.0,0.9141726517568094,0.17444027010889201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.51917306572304,3.955589935629544,0.0,3.8188036429496766,0.009296462389984389,1.0,1.0,0.7331857439769007,0.12481115773946569,5.018670786773326,5.343435865124231e-05,1.7811452883468706e-05,0.014771631590726792,1.7811452883468706e-05,1380.0,0.321950118007871
47,45.53997979886172,6.030733174662958,25.24307150359661,7.861251428726318,0.0,0.5952112104336134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.53644728527048,2.5001157229301607,0.0,4.5809609580852015,0.009296462389984389,1.0,1.0,0.8848753250660751,0.14155652949165914,6.238284127809928,6.060341481709892e-05,2.020113827208758e-05,0.016753477339507314,2.020113827208758e-05,1410.0,0.36501060344366365
48,45.53997708956061,5.49838995343117,25.128143458641635,7.842642989278249,0.0,0.0019097009627611072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.92577826606454,0.5903897068958817,0.0,5.125441298393473,0.009296462389984389,1.0,1.0,0.8848780343671868,0.16054156179354293,7.954422825558725,6.873131815072437e-05,2.291043938372345e-05,0.01900039106107364,2.291043938372345e-05,1440.0,0.4138303441569797
49,45.53997707993277,5.496498205338057,25.12773504748638,7.8425768618655844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.92850067111661,0.5840265077845693,0.0,5.125441298393473,0.009296462389984389,1.0,1.0,0.8848780439950266,0.16060902747592867,7.961065527398002,6.876020166987936e-05,2.292006722344178e-05,0.01900837574947961,2.292006722344178e-05,1470.0,0.4140038312000624
50,45.53997707993277,5.496498205338057,25.128231852083818,7.8425768618655844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.92800386651916,0.5840265077845693,0.0,5.125441298393473,0.009296462389984389,1.0,1.0,0.8848780439950266,0.16060902747592867,7.961065527398002,6.876020166987936e-05,2.292006722344178e-05,0.01900837574947961,2.292006722344178e-05,1500.0,0.4140038312000624
