,exC14818,exC00014,exC00009,exC00059,exC00031,expHBA,exSA,exS,exVA,exPCA,exV,exFA,exGDK,exSDK,exSSGGE,exSRGGE,exRSGGE,exRRGGE,C00282,exC00001,exC00007,C00067,C00058,C00033,C00010,C00162,C00132,C00054,C00011,C05198,C04425,C00266,C00153,Time,Biomass
19,45.53999945281381,9.89248486948071,26.07678846416977,7.9962417314315495,0.0,1.0,0.9993830200555299,0.0,0.9107501989993277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.04109000809368,9.752876895725784,0.0,0.14703918604885716,0.0,1.0,1.0,0.0005370514856549609,0.0038343274497881345,0.189756950429392,1.641558590195228e-06,5.471861967187161e-07,0.0004537997524638926,5.471861967187161e-07,570.0,0.010859918534335135
20,45.53999937220525,9.876646312484912,26.073369064208357,7.995688083301897,0.0,1.0,0.9993830200555299,0.0,0.8974972206938634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0445049074691,9.717711399809028,0.0,0.17146278741959037,0.0,1.0,1.0,0.000537132094214165,0.00439918016917707,0.21505076689617,1.883384267776986e-06,6.277947559228192e-07,0.000520651117563306,6.277947559228192e-07,600.0,0.01231242927325488
21,45.53999928081532,9.858689353869057,26.06949232066252,7.99506038492285,0.0,1.0,0.9993830200555299,0.0,0.882470444924344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.04836351869231,9.677841748962202,0.0,0.19917093141951056,0.0,1.0,1.0,0.000537223484140788,0.005039581748004144,0.24371945740137582,2.1575540476460767e-06,7.191846825458494e-07,0.0005964438300425744,7.191846825458494e-07,630.0,0.013959212830233304
22,45.53999917720203,9.838330658263201,26.065097064011653,7.994348732103193,0.0,1.0,0.9993830200555299,0.0,0.8654338431040701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.05273821782919,9.632639546134032,0.0,0.2305850300746831,0.0,1.0,1.0,0.0005373270974384269,0.00576563681598439,0.27622257532318045,2.4683939405351075e-06,8.227979801847365e-07,0.0006823737915414796,8.227979801847365e-07,660.0,0.015826253117286478
23,45.53999905973049,9.815248994353011,26.060113943345215,7.99354189597172,0.0,1.0,0.9993830200555299,0.0,0.8461186018449417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.05769803142138,9.581391564740155,0.0,0.26620075326237125,0.0,1.0,1.0,0.0005374445689778135,0.006588801491432393,0.31307297371987164,2.820808558695003e-06,9.402695195713683e-07,0.0007797968548659792,9.402695195713683e-07,690.0,0.01794300937941591
24,45.53999892654718,9.78908016630922,26.054464332106463,7.992627145801828,0.0,1.0,0.9993830200555299,0.0,0.8242217263624275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.06334020668837,9.523290323816244,0.0,0.3065539890229162,0.0,1.0,1.0,0.0005375777522927842,0.007522064142090557,0.35486399887381115,3.220358503525956e-06,1.0734528345419818e-06,0.0008902502173884234,1.0734528345419818e-06,720.0,0.020342881020216804
25,45.53999877555064,9.759411267340624,26.048059087486017,7.991590048140235,0.0,1.0,0.9993830200555299,0.0,0.7993961520067361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.06973702077795,9.457418063741898,0.0,0.3523044549115843,0.0,1.0,1.0,0.0005377287488261011,0.008580150321809735,0.40224455794802955,3.6733481034592864e-06,1.224449367858869e-06,0.001015476675673219,1.224449367858869e-06,750.0,0.02306373459144982
26,45.53999860435838,9.725774164641157,26.040797143880628,7.990414239068497,0.0,1.0,0.9993830200555299,0.0,0.7712501667053602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.07698940627131,9.38273541442165,0.0,0.40417402787309403,0.0,1.0,1.0,0.0005378999410871945,0.009779755117831714,0.45596224842813987,4.186924886692877e-06,1.3956416289522648e-06,0.0011574521241916541,1.3956416289522648e-06,780.0,0.026148501272721215
27,45.53999841026922,9.687638112968164,26.032563918236164,7.989081166005796,0.0,1.0,0.9993830200555299,0.0,0.739337084462064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.085184123435,9.298062330442663,0.0,0.4630191382270603,0.0,1.0,1.0,0.0005380940302443989,0.01113980657344415,0.5168473173231696,4.769192358372504e-06,1.589730786156717e-06,0.0013184167319173377,1.589730786156717e-06,810.0,0.029645854257700503
28,45.53999819022072,9.644401380301659,26.023229502097077,7.987569794977406,0.0,1.0,0.9910702373297334,0.0,0.7104904490772304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.085184123435,9.200841788777225,0.0,0.5346246297208869,0.0,1.0,1.0,0.008851096804829567,0.012681764343378673,0.5888096620855936,5.4293378613845986e-06,1.8097792871607484e-06,0.0015009102887432349,1.8097792871607484e-06,840.0,0.03361097674527969
29,45.53999794074083,9.59538175346794,26.012646611862042,7.985856278731821,0.0,1.0,0.9910702373297334,0.0,0.6694730728559781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.09575308455474,9.092006148745456,0.0,0.6102145856566331,0.0,1.0,1.0,0.008851346284721805,0.014429958294136116,0.6670928949072109,6.177777538099836e-06,2.059259179399161e-06,0.0017078122793584476,2.059259179399161e-06,870.0,0.0381064326397747
30,45.53999765789312,9.539805773876314,26.000648264883523,7.983913580469235,0.0,1.0,0.9910702373297334,0.0,0.6232625267989433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.11087369878989,8.968802075020243,0.0,0.6916050622067482,0.0,1.0,1.0,0.00885162913243593,0.01641197238895211,0.7578129916654991,7.026320680474401e-06,2.342106893524016e-06,0.001942387316955915,2.342106893524016e-06,900.0,0.04320315371135467
31,45.53999733721466,9.476796533624565,25.987045144738346,7.981711047243926,0.0,1.0,0.9910702373297334,0.0,0.5777368837874661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.19283093590285,8.837905640214675,0.0,0.6916050622067482,0.0,1.0,1.0,0.008851949810896452,0.01865907992029742,0.8980189400539837,7.988356062042747e-06,2.6627853540467983e-06,0.002208336653552523,2.6627853540467983e-06,930.0,0.04898155878705144
32,45.539996973645614,9.405359839292611,25.9716226141418,7.97921392631176,0.0,1.0,0.9910702373297334,0.0,0.5179570953238732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.20818133216505,8.679295481224257,0.0,0.8018340968618576,0.0,1.0,1.0,0.008852313379939148,0.021206736949417368,1.0120692380262284,9.079063190132188e-06,3.0263543967432787e-06,0.0025098565796163623,3.0263543967432787e-06,960.0,0.05553282262391367
33,45.539996561449406,9.324368525276277,25.954137328319558,7.976382816789446,0.0,1.0,0.9910702373297334,0.0,0.4594389853780349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.31352817178615,8.511042789807396,0.0,0.8018340968618576,0.0,1.0,1.0,0.00885272557614706,0.024095141744755872,1.1922882653708153,1.0315651813576131e-05,3.438550604654052e-06,0.002851704634622325,3.438550604654052e-06,990.0,0.06296031449877053
34,45.53999609412219,9.232544669013663,25.9343133954551,7.973173047977139,0.0,1.0,0.9910702373297334,0.0,0.38259877386879154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.33325938405822,8.307167224517858,0.0,0.9435211545878137,0.0,1.0,1.0,0.008853192903363552,0.027369869040341267,1.3388871283903487,1.1717633463054909e-05,3.905877821146978e-06,0.0032392746727801887,3.905877821146978e-06,1020.0,0.0713812291912998
35,45.53999556429024,9.128439427649736,25.911838023588473,7.969533974532344,0.0,1.0,0.9710547505319501,0.0,0.31314195430231584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.33325938405822,8.07307997202967,0.0,1.1159325861384346,0.0,1.0,1.0,0.028869209532084626,0.031082589126095204,1.5121577899007934,1.3307129307960293e-05,4.435709769389384e-06,0.0036786819685689577,4.435709769389384e-06,1050.0,0.08092843611626481
36,45.53999496359361,9.010410177910908,25.88635658533885,7.965408177379122,0.0,1.0,0.9710547505319501,0.0,0.2143724962853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.35862164040205,7.811020840664152,0.0,1.2980553786624718,0.0,1.0,1.0,0.02886981022871173,0.03529188311061563,1.7005941562275197,1.5109219189258456e-05,5.03640639649206e-06,0.004176859704607374,5.03640639649206e-06,1080.0,0.0917525757648878
37,45.539994282554225,8.876594598540441,25.857467022538223,7.960730557740566,0.0,1.0,0.9710547505319501,0.0,0.10239269231685726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.3873760808033,7.513911483640319,0.0,1.5045369673772124,0.0,1.0,1.0,0.02887049126809273,0.040064167223443976,1.914233754839841,1.7152337332426188e-05,5.71744577749393e-06,0.004741668364622554,5.71744577749393e-06,1110.0,0.10402443652383955
38,45.53999351042634,8.724881286421063,25.824713502515625,7.955427310005511,0.0,1.0,0.8864693768225804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.83163931836833,6.605589793984328,0.0,1.5045369673772124,0.0,1.0,1.0,0.10242376227453862,0.04547474073440801,2.8817470909076066,1.946872098530958e-05,6.489573661766099e-06,0.005382019756616146,6.489573661766099e-06,1140.0,0.11793764939847955
39,45.539992635026984,8.552876442969213,25.787579225993415,7.949414757226273,0.0,0.9653592898888314,0.7823951271988636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.00155373913128,6.1990799302992015,0.0,1.5045369673772124,0.0,1.0,1.0,0.19292398519202067,0.051608974024045656,3.35892006638646,2.209491905608108e-05,7.364973018610999e-06,0.006108017623240641,7.364973018610999e-06,1170.0,0.13371174310782266
40,45.53999164254374,8.357866104869169,25.745478273053173,7.942598030866887,0.0,0.9447392391012812,0.6505843645788272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.18328696626567,5.762448175248077,0.0,1.5045369673772124,0.0,1.0,1.0,0.30754303212180945,0.05856365555414328,3.881673311499036,2.5072368780366673e-05,8.35745626003953e-06,0.006931117058035176,8.35745626003953e-06,1200.0,0.15159560780664041
41,45.53999051731683,8.136773323650422,25.69774635859925,7.934869573984946,0.0,0.9447392391012812,0.4834627317009253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.37684939037601,5.29499388172101,0.0,1.5045369673772124,0.0,1.0,1.0,0.4528673163682151,0.06644851897640978,4.454455286264901,2.8448049509598877e-05,9.482683169956327e-06,0.007864305241979805,9.482683169956327e-06,1230.0,0.17187142201933797
42,45.53998924159202,7.88610961854436,25.643630351455784,7.9261074442312305,0.0,0.9447392391012812,0.2939887585037251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.59630058246897,4.765018074523474,0.0,1.5045369673772124,0.0,1.0,1.0,0.6176285687497178,0.07538797447878542,5.10384623960583,3.227522393955751e-05,1.0758407979689043e-05,0.008922306350842268,1.0758407979689043e-05,1260.0,0.19485910477088375
43,45.539987795240506,7.601919936528924,25.582276391747005,7.916173389887939,0.0,0.9447392391012812,0.07917286338229068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.84510311439914,4.1641586240060855,0.0,1.5045369673772124,0.0,1.0,1.0,0.8044264456603699,0.08552307168094075,5.84009247221936,3.661427846581656e-05,1.220475948844206e-05,0.010121813868768103,1.220475948844206e-05,1290.0,0.22092136316452585
44,45.539986155441355,7.279720251737836,25.512716419193882,7.904910668610849,0.0,0.6783918805442507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,101.93272609113745,3.1122191618790516,0.0,1.9620322018300576,0.0,1.0,1.0,0.8732740536218903,0.09701372504048106,6.745311784834422,4.153367592861479e-05,1.3844558642617442e-05,0.011481753967247621,1.3844558642617442e-05,1320.0,0.2504694149425065
45,45.53998429632141,6.914426819628106,25.43385289972831,7.892141574460517,0.0,0.27126892671305036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.19988465451624,1.8017669144926343,0.0,2.3356541139150213,0.0,1.0,1.0,0.8732759127418378,0.1100412368628475,7.922924591431493,4.711103577128255e-05,1.5703678590148786e-05,0.013023584110265492,1.5703678590148786e-05,1350.0,0.28396947641726533
46,45.5399829149578,6.643006433407073,25.375255714483536,7.882653880017374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.5823025561722,0.9078916253707368,0.0,2.3356541139150213,0.0,1.0,1.0,0.8732772941054479,0.11972094084769637,8.856901804615019,5.12551266019664e-05,1.708504220024662e-05,0.014169194997710287,1.708504220024662e-05,1380.0,0.30886069762045887
47,45.5399829149578,6.643006433407073,25.37562634732068,7.882653880017374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,102.58193192333505,0.9078916253707368,0.0,2.3356541139150213,0.0,1.0,1.0,0.8732772941054479,0.11972094084769637,8.856901804615019,5.12551266019664e-05,1.708504220024662e-05,0.014169194997710287,1.708504220024662e-05,1410.0,0.30886069762045887
